,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS_loc,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP_loc,LOP5E,DEX_loc,BCL_loc,COT5A
12,36.12772696319519,4.126843826563195,1.7239980870561828,5.361326825203023,-41.973007355943004,8.374740129770867,3.037477866778453,36.011339606971745,68.15284736300492,94.61782505661199,141.73864214476706,430.6495773711955,1203.2461104836548,169.69169426493454,164.52683150424056,402.9594725113357,269.18380521730757,609.9556555097254,1826.350687355207,525.5728222676705,708.058406974918,993.2180732688277,0.0,0.0,0.0,87.28095154003258
13,49.86246781493294,4.537367558001418,1.8076520026728329,7.261214486561377,-41.76173382898356,10.88199257602943,2.8673791062388596,33.97844140335238,67.29464824293235,95.86194383560593,153.9876606017222,376.44882964713196,1154.9930668038494,147.93634884635318,152.33965880022274,368.03631822701993,248.6211534298743,556.2150691212032,1790.84552937438,526.4836937100755,685.8448098933518,995.0659208470023,0.0,0.0,0.0,83.64424522586455
14,42.980996012419574,5.22877594779211,1.9458628197786032,7.599550645433411,-50.987344506212644,8.2971962396804,2.8430792833046326,31.655129170644518,64.3057478592313,111.2449541550414,160.1121698301998,417.8384915455078,1050.2736954136337,152.28741793006947,147.9870971202164,359.9771287767933,227.12383565210325,581.2940094358469,1649.6908769140202,494.6031932259014,653.4499808160681,935.9347983454163,0.0,0.0,0.0,80.00753891169653
15,38.18652795329141,4.4941545336395,2.189550313096672,7.079033477937972,-40.14197012229449,9.512050517764443,2.6486806998308112,37.46340975241415,62.1454535224969,92.66092989381943,140.86371225498453,399.1145968771949,997.9140097185259,149.6767764798397,145.37556011221255,334.00862943717385,228.0585016424411,523.9707172880901,1499.0104503612436,496.42493611071137,632.1619502795672,937.782645923591,0.0,0.0,0.0,80.00753891169653
16,34.153534232965946,4.213269875287031,1.7203609602902419,5.7777405591993745,-34.29673587641652,12.665502048110264,2.6486806998308112,54.307423439546106,61.90870893764929,87.4382229361678,132.1144133571594,383.3471066301947,1164.2330113382802,149.6767764798397,143.63453544021002,325.0539744924775,235.5358295651441,522.1793644084727,552.4948973601811,479.11837870501677,584.9580564812394,908.2170846727978,0.0,0.0,0.0,80.00753891169653
17,38.38394722631433,4.450941509277581,1.602154340397149,5.647611267325516,-34.930556457294855,8.012868642682003,2.7701798145019496,37.46340975241415,61.967895083861194,78.57387663583597,118.99046501042172,370.5360208045069,1132.4065357196853,138.3639968621774,143.63453544021002,311.62199207543296,216.84250975838665,508.7442178113421,520.4536572311424,468.1879213961571,565.5211590348691,884.1950661565285,0.0,0.0,0.0,80.00753891169653
18,36.12772696319519,3.7811396316678487,1.6057914671630904,4.866835516082356,-33.31079275060578,7.754389009047101,3.693573086002598,35.720925577883264,62.263825814920715,74.91927772254128,106.74144655346655,358.7104031192566,1084.15349203988,137.49378304543416,125.35377638418329,289.23535471369206,220.58117371973813,455.89930786262875,536.0412875641882,448.14874966324766,545.1586950434335,846.3141908039499,0.0,0.0,0.0,73.64330286190248
19,33.476668154030214,3.6082875342201755,2.0058754114166346,5.647611267325516,-31.057208463038364,8.167956422862945,2.6972803456992662,32.23595722882148,60.103531478186284,70.68149813159317,116.36567534107418,396.15819245588233,1062.5936214595415,131.40228632823138,131.44736273619222,280.28069976899576,257.0331473429152,453.2122785432027,447.711382343595,417.1791206214785,296.1812944208807,803.8136965059349,0.0,0.0,0.0,68.18824339065044
20,33.786898440209086,3.2625833393248285,1.6512555517373566,4.710680365833723,-29.085322211416884,8.038716606045494,3.766472554805281,33.10719931608693,57.943237141451874,66.8454652296952,127.73976390824683,380.3907022088821,1066.700263474844,130.53207251148814,127.96531339218711,301.771871636267,350.49974637670255,509.63989425115085,455.50519751011797,429.02044937274314,345.2363213093391,805.6615440841096,0.0,0.0,0.0,71.82494970481848
21,50.990577946492515,5.920184337582803,1.4857662838870271,4.736706224208495,-25.9866438160117,8.34889216640738,5.92915679595154,26.427676647051847,58.032016360769724,62.89279619226653,118.1155351206392,352.79759427663157,1084.15349203988,139.23421067892065,136.67043675219983,285.6534927358136,596.3169018355633,496.2047476540203,451.175300195383,411.71389196704865,312.84149223205526,778.8677542005785,0.0,0.0,0.0,86.37177496149059
22,76.45766416644979,6.806051337002126,1.8840316647576008,4.996964807956216,-23.592210510471325,8.52982790995181,8.650736964585034,23.81395038525551,55.96050124335315,60.249043786904416,142.61357203454955,391.23085175369476,1117.0066281623006,171.43212189842106,146.24607244821382,283.8625617468743,570.1462541061028,471.1258073393767,436.4536493252841,431.75306369995815,302.6602602363375,814.9007819749824,0.0,0.0,0.0,90.9176578542006
23,64.55610227849634,8.188868116583512,1.7494579744177723,7.026981761188429,-12.183440054661311,10.701056832484998,5.661858743675036,31.655129170644518,55.90131509714126,40.71897087082247,184.61020674411014,375.46336150669447,1181.6862399033162,274.11735227412504,224.59218268832842,382.3637661385341,453.31300531386864,596.5205089125948,538.6392259530292,446.3270067784377,302.6602602363375,842.6184956476009,0.0,0.0,0.0,124.55719126025481
24,57.95665800887284,7.886376946050085,1.8112891294387743,6.24620600994527,-8.239667551418343,10.90784053939292,4.155269721752924,34.26885543244085,55.27986056191629,35.36666820702563,163.61188938932986,363.63774382144425,1077.9935290169262,245.40029632159766,201.95886195229528,310.72652658096337,385.08238801920385,487.24798325593326,490.1443760279977,424.46609216071835,302.6602602363375,801.0419251386732,0.0,0.0,0.0,120.9204849460868
25,66.78411978832648,10.911288651384362,1.2602644243986654,8.536481546925204,-1.6197637066890758,17.628311013900408,6.123555379425361,27.298918734317287,63.98022405506586,23.832650360102654,366.59562381887275,498.64687906138425,1478.3911255089272,327.20039509546353,324.70110132847475,505.9380043753438,532.7596144925878,977.1829958312927,268.4536335135676,543.79025111577,302.6602602363375,1025.5554058868827,0.0,0.0,0.0,154.56001835214101
26,108.18576161656263,17.479668354395937,2.4186892993509743,12.700618886888714,9.084761659256122,23.495798697412717,9.233932715006498,16.553599658043463,69.63250101830248,14.74799135932399,477.71171982125185,530.1818595553849,1660.1100346860662,621.3326651546835,578.0201911048453,676.0764483245744,859.8927111108435,1165.27504819112,215.6288862738011,644.8969812227223,298.9579940560765,1217.731554017037,0.0,0.0,0.0,236.3859104209216
27,147.13376390865676,23.961622008683676,3.164300286368943,14.652558264996612,16.19763706689076,25.486091876401467,12.538708634061454,34.55926946152934,67.44261360846211,9.304971701225504,485.58608882929445,548.9057542236976,1647.7901086401585,717.0561849964414,650.2727149929508,755.7728773323719,1135.619178260516,1257.529721491416,200.90723540370223,724.142796711955,302.6602602363375,1366.4832840600895,0.0,0.0,0.0,331.8494511678322
28,155.98942844139938,25.301225763903147,4.146324513173099,15.693592599987488,26.057068324998177,21.712289225331883,11.129318903876252,51.1128691195728,65.04557468688007,-4.484011432623991,401.5928194101733,504.55968790400937,1451.6979524094606,697.9114810280898,621.5458079049089,699.3585511807848,1054.303237101121,1100.7863445248934,256.3299210323097,717.7666966151202,302.6602602363375,1355.3961985910423,0.0,0.0,0.0,344.5779232674203
29,99.80954388973285,18.063044183281836,3.582569864452194,12.570489595014857,18.380796845471686,17.912638610898803,7.824542984821294,83.0584123193058,60.7545790865172,0.45358497150820704,326.34884888887717,462.1845578651961,1327.4720314465576,526.4793591296688,465.724099760681,589.2162953610198,806.6167496615847,923.4424094427706,246.8041469398928,654.916567089177,298.9579940560765,1237.13395358787,0.0,0.0,0.0,258.20614830592973
30,73.43996956452794,13.979413381080562,2.958802624093259,9.96790375753766,14.014477288309829,15.922345431910045,6.488052723438775,69.98978101032411,58.38713323804113,1.542188903127904,269.4784060530139,447.4025357586333,1200.1661289721776,411.6111353195592,364.7446687845333,525.6382452536757,628.0955455070509,802.526090068596,313.48456558681124,569.2946515031093,302.6602602363375,1074.5233667085085,0.0,0.0,0.0,205.47390675049334
31,62.807531574578995,11.624303553356013,2.4841575811379175,8.406352255051344,7.605846970540009,16.49100062590683,5.418860514332761,58.37321984678485,56.286025047518606,9.875192808264394,231.85642079236584,387.2889791919447,1037.953769367726,345.47488524707194,293.36265723242894,472.80578107996723,528.0862845408985,711.1670932081086,303.0928120314473,539.2358939037451,302.6602602363375,867.5644379529574,0.0,0.0,0.0,178.19860939423316
32,56.43370933126742,10.17666723723175,2.278659918862233,7.365317920060464,-1.0563676347972233,15.250298384459295,4.835664763911297,51.1128691195728,55.8125358778234,23.132833546918558,208.233313768238,366.5941482427568,1037.953769367726,305.44504967688215,273.34087350439967,422.65971338966773,466.39832917859883,635.0345958243689,475.42272515789875,510.9988791891909,273.0421307942494,823.2160960767679,0.0,0.0,0.0,154.56001835214101
33,49.74965680177699,9.074735116002836,2.0804365101184317,7.261214486561377,6.760752862702231,14.65579522709902,4.422567774029427,43.562104363272276,55.48701207365794,7.685025374410479,190.73471597258776,373.49242522581943,1011.2605962682593,273.2471384573818,248.96652809636402,400.27307602792683,429.0116895650839,613.5383612689601,316.0825039756522,486.40535024425657,286.0000624251629,780.7156017787529,0.0,0.0,0.0,140.92236967401092
34,46.5627456801212,8.275294165307349,1.911310115502161,6.376335301819131,4.648017593107783,13.82866039946733,4.17956954468715,44.7237604796262,54.895150611538924,9.66783967843207,177.61076762585003,362.65227568100676,915.7811694124745,256.71307593925997,241.13191707235256,559.6659340435219,386.95171999987963,220.33640419294042,287.50518169840143,472.74227860818195,302.6602602363375,758.5414308406582,0.0,0.0,0.0,128.19389757442286
35,48.84716869652933,8.988309067279,1.8440232703322463,7.1050593363127446,-1.6901882156755577,13.751116509376857,4.276768836424062,39.49630795603352,55.48701207365794,21.823916914852017,192.48457575215278,379.40523406844454,956.8475895655001,262.80457265646277,257.67165145637676,588.3208298665502,373.8663961351494,259.74616754452325,285.77322277250744,496.42493611071137,296.1812944208807,799.1940775604986,0.0,0.0,0.0,126.37554441733884
36,51.10338895964848,8.729030921107489,1.9749598339061338,6.8448007525650265,-1.4789146887161126,12.794741864927715,4.130969898818695,38.33465183967961,54.86555753843299,20.41132371786932,179.36062740541507,356.73946683838165,905.5145643742179,254.97264830577345,235.03833072034368,547.129417120947,395.36371391292045,206.0055811560012,303.0928120314473,461.8118212993223,298.9579940560765,741.910802637087,0.0,0.0,0.0,122.7388381031708
37,43.37583455846542,7.43264019024994,1.8440232703322463,6.064025001321866,4.155046030202412,12.35532648774838,3.620673617199916,40.65796407238746,53.385903883135434,7.77574236871212,167.1116089484599,342.9429128722564,882.9280332900538,226.25559235324607,213.27552232031184,530.1155727260239,334.61042454095866,175.5525822025054,312.6185861238642,444.5052638936278,288.7767620603587,715.117012753556,0.0,0.0,0.0,111.82871916066675
38,40.5837619828555,6.6980187760973315,1.7167238335243002,6.064025001321866,5.704385227905006,11.683279440297632,3.4019752107918673,35.43051154879478,52.02462252026169,4.069305172959342,156.61245027106975,329.1463589061311,889.0879963130076,215.81302655232702,201.95886195229528,510.41533184769196,286.00779304338926,143.30823036939213,291.8350790131364,448.14874966324766,292.4790282406197,719.7366316989924,0.0,0.0,0.0,109.10118942504072
39,39.455651851295926,6.395527605563903,1.6876268193967696,5.543507833826427,5.633960718918525,10.985384429483393,3.2075766273180464,36.011339606971745,51.1072372539772,3.486124495305934,154.86259049150473,336.0446358891937,866.5014652288435,207.11088838489448,188.03066457627494,513.9971938255704,304.7011128501467,155.84770052671396,284.0412638466135,432.66393514236313,292.4790282406197,695.714613182723,0.0,0.0,0.0,100.00942363962066
40,38.89159678551614,6.935690410087883,1.6348884812906208,5.595559550575972,6.479054826756303,11.941759073932534,3.0860775126469084,29.912644996113624,50.219445060798684,3.1102969474848488,149.61301115280966,333.0882314678812,869.5814467403203,196.66832258397542,192.3832262562813,517.579055803449,290.6811229950786,152.26499476747915,300.4948736426063,421.73347783350334,288.7767620603587,678.1600611900648,0.0,0.0,0.0,86.37177496149059
41,39.596665617740875,5.963397361944722,1.5948800868652664,5.257223391703936,6.338205808783341,11.683279440297632,3.0860775126469084,30.783887083379074,49.331652867620164,2.851105535194444,158.3623100506348,345.8993172935689,849.0482366638075,197.5385364007187,183.67810289626857,550.7112790988256,275.72646714967266,219.4407277531317,195.71135862602026,429.9313208151482,288.7767620603587,691.0949942372866,0.0,0.0,0.0,93.64518758982662
42,39.87869315063076,5.6392996792303345,1.5457788755250583,5.335300966828251,5.845234245877969,15.638017834911652,3.0617776897126805,31.074301112467555,50.78171344981174,3.7193967663672978,183.73527685432762,342.9429128722564,1010.2339357644337,200.14917785094843,201.088349616294,616.0802601951088,260.77181130426663,326.92190053017583,230.35053714389997,442.6835210088178,286.0000624251629,711.4213175972068,0.0,0.0,0.0,93.64518758982662
43,54.82615239379505,6.7844448248211675,1.1766105087820151,5.595559550575972,-10.42282732999927,23.05638332023338,8.966634662729993,10.454905047185346,58.150388653193524,41.63910038445341,328.0987086684422,454.3008127416959,2211.426725240437,231.47687525370563,240.2614047363513,414.600523939441,609.4022257002935,1515.4845361563218,160.20620064519358,569.2946515031093,282.2977962449019,915.6084749854961,0.0,0.0,0.0,120.0113083675448
44,183.62812666460886,22.9461159361786,1.5821501431844716,15.329230582740685,1.4789146887161126,56.994759216496185,17.933269325459985,-43.562104363272276,92.35998116367276,45.2289014446755,1170.6561925290018,883.9649219724539,4832.490991507306,837.1456917070104,694.6688441290157,1970.024087833197,928.1233284055082,4138.025151916198,51.09278831387254,1437.3551361150503,286.0000624251629,2311.6573202963787,0.0,0.0,0.0,255.4786185703037
45,180.80785133570993,17.825372549291288,4.4554802882781095,13.819730797003912,17.676551755606873,56.81382347295175,11.177918549744705,31.655129170644518,90.55480370420976,21.020423536751768,849.5569229788198,853.4154096188909,4421.826789977048,706.6136191955223,599.782999504877,1349.46650016574,901.9526806760477,3895.29683672804,138.55671407151877,1239.6960331131709,279.52109660970615,1993.8275368503537,0.0,0.0,0.0,242.7501464707156
46,139.85745356009755,35.088975781877636,-2.2368329610539086,32.32411610146677,32.606547660740965,196.3928256357996,21.821240994936403,-52.27452523592673,211.91599651171444,-39.63036693920278,3345.731898528328,3658.057737304068,14237.727867054029,2144.2068444553784,2058.7616746430103,5143.553800233583,1532.8522241541125,11358.968609653946,109.11341233132103,4131.7128627489665,292.4790282406197,6643.012043537555,0.0,0.0,0.0,610.966660780228
47,314.46069917222985,45.78419931145241,14.075680584192884,32.89668498571176,78.52332751992694,107.81185518911816,20.36325161888275,92.93248930831417,191.3192176299726,-26.502321906693812,2259.0689754184477,2861.799479830553,9715.288347702068,2668.9457759515603,1756.6938940505686,3757.3732147945884,1705.765432366619,6849.237735217136,72.74227488754735,3758.2555713629267,288.7767620603587,6043.385504419909,0.0,0.0,0.0,618.2400734085641
48,90.5590408109444,33.662945977934335,5.310205078274319,37.47723605967162,58.804465003712096,174.49960066692327,23.060531964582015,127.782172798932,241.09476659418198,-39.915477492722225,3211.8676253916037,4249.338621566579,13751.090788240675,2320.8602492542586,2417.4127570755345,5065.648302214725,2016.074541158793,11367.029697612223,102.18557662774508,3643.4857696198997,269.3398646139884,5860.448594180627,0.0,0.0,0.0,718.2494970481848
49,341.25331479676953,38.567624243012055,14.257536922489951,54.10775956115091,114.08770455810011,185.69176880331455,31.492570522758996,69.69936698123563,262.786489180844,-49.99802343081894,3032.5069979861887,4352.812776312518,14137.115137679117,2819.492766248143,2926.662473636279,6063.196863053899,2420.784914975092,9977.835539468928,148.94846762688266,4383.113380852739,302.6602602363375,7045.842815579609,0.0,0.0,0.0,1198.294730518364
50,266.5160185809482,55.161425597988675,16.83989692630829,45.51922629747616,76.69229028627842,103.96050864795811,26.97280345699266,246.85192472520956,202.12068931364465,-18.169318001557322,1776.1076762585005,2939.6514629251174,8310.816778468588,1282.6951658795565,2243.31028987528,3829.9059198466284,2074.023832559741,5783.382771844781,129.89691944204884,3525.0724821072527,296.1812944208807,5669.19636983956,0.0,0.0,0.0,678.2457275923364
51,139.88565631338653,37.66015073141177,12.639015511646067,31.022823182728175,47.39569454790209,70.69417979914607,17.981868971328442,270.0850470522881,160.3944562342539,-12.752217484687876,1091.0375725587933,2123.683842642852,5247.2618350528655,1542.8890970857897,1487.7055822261752,2523.4217634154315,1480.5109286951915,3596.1409058319337,620.9072749329935,2459.3528944934324,296.1812944208807,3955.3177410826524,0.0,0.0,0.0,305.483330390114
52,96.73544378123303,27.89400722561824,9.620200295914776,23.47532425404431,40.91663972114579,57.22739088676761,16.183682074195602,212.00224123459174,141.89878554303456,-15.590363449267803,774.3129524575237,1752.1623536979075,3978.3094523243703,1143.460955200636,1040.262241521521,2234.1864087017393,1084.2125487919332,1930.1827277877505,590.5979937298488,1991.1649730972752,296.1812944208807,3201.395929187431,0.0,0.0,0.0,278.20803303385384
53,79.24973674205971,21.973822888035443,7.565223673157933,18.530411162837638,38.09965936168652,47.25007702846033,14.6041935834708,148.11115483512572,126.59916674725798,-16.16058455630669,619.4503619660189,1496.9261053245903,3370.526434059589,881.5265963609164,806.0944231371788,1757.7987656438936,894.4753527533449,1378.4460408655907,1272.1238310691317,1695.1317543156583,298.9579940560765,2725.575177807481,0.0,0.0,0.0,302.755800654488
54,90.53083805765542,24.977128081188752,5.910330994654636,20.065936806949182,36.05734860107856,42.98516307348442,12.004112529508447,104.54905047185346,124.82358236090091,-12.985489755749242,559.0801995710256,1389.5100780169007,3048.1550358583368,886.7478792613759,826.9867192012092,1334.243586759756,978.5952918837534,2051.0990471619252,1167.3403160525456,1657.7860251770542,296.1812944208807,2666.444055305895,0.0,0.0,0.0,374.5807503593065
55,120.17193176438309,22.168281497664072,6.2558580374190615,17.801687128344014,34.29673587641652,37.50539484042447,10.910620497468202,90.02834901742936,113.10472541094434,-14.281446817201262,456.71340246647156,1177.6344278228344,2684.7172175040587,873.6946720102271,719.0431895370514,1077.244989846971,783.2500999031379,1661.4797958451402,938.7217378345397,1453.75082207834,288.7767620603587,2338.45111017991,0.0,0.0,0.0,347.3054530030463
56,84.91849015314655,18.9273046705202,5.401133247422851,15.407308157865,30.63466140911948,33.524808482446964,9.647029704888366,77.83095979571311,105.52889869582091,-15.201576330832195,394.5933802919132,1043.6107607233319,2273.0263554699754,724.0178955303875,632.8624682729254,953.6707516101613,855.2193811591542,1519.9629183553654,936.9897789086457,1304.367905523924,302.6602602363375,2097.307001228129,0.0,0.0,0.0,298.209917761778
57,88.89507836689401,18.408748378177187,5.419318881252559,13.637549788380507,31.65581678942346,31.095099926278877,10.6433224451917,67.95688280670475,99.63987714773668,-16.7437652339601,346.47223635387496,933.2383289943299,2116.9739588884777,623.9433066049132,522.3074016007637,848.9012887572139,743.9941283089472,1366.8022471480774,951.7114297787444,1151.3415031998882,296.1812944208807,1851.5432733309124,0.0,0.0,0.0,253.66026541321966
58,67.99683817975301,14.109052454166314,4.855564232531655,11.81573970214647,26.28242675375492,26.90772986139344,8.091841037097801,76.08847562118223,94.66824086593694,-15.149738048374113,307.10039131366193,847.5026007762657,2026.6278345518213,550.8453459984798,468.3356367686848,753.086480848963,603.7942297582662,1213.6415759407898,1022.721745740398,1040.2151872264812,296.1812944208807,1672.3020582479796,0.0,0.0,0.0,229.11249779258551
59,62.92034258773494,11.948401236070403,4.346366485299871,9.993929615912432,24.155606582363173,22.35848830941914,6.925449536254873,60.115704021315736,90.02212838830265,-12.259753801336112,278.22770495083904,782.4617035073895,1931.1484076960364,477.74738539204645,390.8600388645715,697.5676201918457,515.0009606761682,1139.3004314366676,1019.2578278886099,956.4150145252236,296.1812944208807,1557.735508401157,0.0,0.0,0.0,212.74731937882942
60,56.377303824689456,11.797155650803688,3.9826538087057393,9.0049469976711,18.239947827498725,18.429597878168607,6.220754671162272,51.40328314866128,85.37601591066836,-9.59008225474495,249.35501858801607,722.348146940701,1773.0426901068868,422.9239149372215,345.5933973925053,615.1847947006393,456.1170032848822,978.9743487109101,1028.7836019810268,891.7431421144704,296.1812944208807,1451.4842726561196,0.0,0.0,0.0,221.83908516424947
61,53.246798209611654,10.673617017393813,3.8317130479191746,8.822765989047692,9.01433715026964,17.395679343628995,8.650736964585034,50.82245509048432,85.90869122657548,9.149456853851262,248.48008869823357,700.6678478510755,1789.4692581680974,422.05370112047825,357.78057009652315,601.7528122835947,549.5836023186696,962.8521727943535,889.3609084465611,906.31708519295,298.9579940560765,1475.5062911723887,0.0,0.0,0.0,190.92708149382128
62,121.24363638936467,20.569399596273097,4.200881414662217,12.596515453389628,-11.972166527701864,19.670300119616144,10.813421205731293,36.882581694237196,87.74346175914442,64.7330552195284,269.4784060530139,693.7695708680129,1840.8022833593793,543.8836354645338,410.0113102565995,636.6759665679105,934.6659903378734,1018.3841120624929,545.5670616566052,891.7431421144704,292.4790282406197,1453.3321202342938,0.0,0.0,0.0,302.755800654488
63,128.8019742708138,16.118458086995517,4.437294654448404,11.347274251400576,-17.042731174728537,17.188895636721075,8.553537672848124,76.66930367935922,83.7188038167351,60.81926489394331,237.1060001310609,630.6996098800117,1659.0833741822405,512.5559380617767,353.4280084165168,563.2477960214004,643.9848673427948,890.3023811698487,682.3918168022299,776.9733403714436,292.4790282406197,1264.8516672604885,0.0,0.0,0.0,261.84285462009774
64,77.24734125854148,13.633709186185214,4.146324513173099,10.306239916409696,-17.887825282566315,16.154977102181462,5.977756441819994,78.12137382480162,71.99994686677854,57.44977653416805,216.98261266606312,600.1500975264486,1479.417786012753,460.34310905718144,329.0536630084811,530.1155727260239,557.9955962317105,838.353147660944,701.4433649870638,767.864625947394,292.4790282406197,1250.9928104241792,0.0,0.0,0.0,234.56755726383756
65,63.06135635417989,11.689123089898892,3.455270427644248,9.265205581418819,-24.296455600336138,15.844801541819576,5.22446193085894,66.50481266126233,71.2305269660238,68.55612855081186,215.2327528864981,574.5279258750732,1443.4846683788553,455.1218261567219,309.03187928045185,507.7289353642831,500.04630483076227,809.6915015870657,426.0618957699202,740.5384826752446,292.4790282406197,1204.7966209698152,0.0,0.0,0.0,216.38402569299745
66,60.55131131145986,10.327912822498465,3.2770512161131244,8.48442983017566,-23.52178600148484,14.940122824097411,4.689865826305932,58.37321984678485,68.44877809406444,64.17579368310403,191.6096458623703,542.007477240635,1385.9916801646193,412.48134913630247,294.23316956843024,484.44683250807253,407.51437178731277,764.9076795966305,395.75261456677543,711.3905965182854,292.4790282406197,1158.6004315154512,0.0,0.0,0.0,199.10967070069933
67,51.61103851885028,8.901883018555163,3.0042667086675254,7.911860945930674,-24.71900265425503,13.518484839105444,4.325368482292517,58.95404790496182,66.08133224558836,64.4090659541654,182.86034696454513,520.3271781510097,1302.832179354742,379.4132241000588,266.37677481638946,445.0463507514086,409.38370376798855,691.4622115323172,461.5670537507469,666.7578958404416,286.0000624251629,1086.5343759666432,0.0,0.0,0.0,232.74920410675355
