,BPA_Load_sim,SDGE_Load_sim,SCE_Load_sim,PGEV_Load_sim,PGEB_Load_sim,Path8_sim,Path3_sim,Path14_sim,Path65_sim,Path66_sim,Path46_sim,Path61_sim,Path42_sim,Path24_sim,Path45_sim
24,6658.980502700485,2927.1676910834376,13064.616041246874,6691.308914208136,5556.258124521311,1046.304071564975,385.00487354807876,509.21298458025024,1370.9518113046288,2938.370295301474,4028.4060370267193,1248.8148705767999,-157.1259784806622,-20.447179068722242,11.611511074732967
25,8598.180795730445,2990.666973223976,13365.712060052423,7128.862709100613,6089.114947442511,1173.9323722038214,581.3778545534598,620.8027372133721,45.32814828958465,1631.282326965618,5689.618098245763,1212.4818325204687,-293.972763015709,-40.09192621290803,-76.58697409661191
26,6895.394410511563,2477.060064017513,11010.94862537453,6016.226792187532,5078.820424182993,1029.5985796239506,961.3606824310478,375.21336962168664,829.1699279726324,2310.5256677631096,4903.076703204141,984.3299654985767,-209.31357591636242,-17.72705944639134,78.52277038027839
27,6492.603378828795,2514.8959577716173,11759.092917995082,7049.600536216425,5046.539182735277,789.9091189076095,1589.0003171730227,-106.62982621115597,1016.1031724496625,2924.288272525391,4878.632775584371,785.1620923971451,-339.1697114632706,-2.4539162776272647,78.93668832711379
28,7221.9225944983555,2881.0547117534184,12467.371000004587,7256.803101852309,5441.034824575552,1343.1085526456613,1751.091072119856,369.89055474738217,953.8726685686806,2199.502390779631,5623.148701615956,985.7406742399314,-229.8892822439229,-21.892172838674668,7.460085192722715
29,7350.439061087027,2945.074561535946,12227.6954382766,6973.434028321083,5163.683344975143,1147.4945898412914,699.5579223590636,350.32692771281023,2184.257959755353,2560.6050999212725,5120.010684461885,769.5491405600839,-228.63081220613,-20.43896618420973,31.975222969903676
30,7499.058831526084,2792.3604822134316,12011.44236448504,6230.684661578776,5767.031886213372,954.0351602927542,1992.5191901614853,525.265481605331,1582.7960376405636,1935.8990468813013,4682.618972267549,865.2484170715326,-343.4854402290416,-0.36415756039126634,-19.572053302347797
31,8505.646819337673,2863.1919651440994,12032.215716062627,6657.692121010809,6030.85895480226,1375.9197175732481,1365.119095718012,676.4321179606404,133.17508606808912,2391.8968000968234,3783.2595880335853,1515.3082513391696,-222.14067079162137,62.327331965257244,13.657971404351514
32,7154.803158681485,2889.99431941566,11697.196319266683,6521.885492729359,5976.755121746209,1363.5970782310785,1401.1246802038308,327.5140273129713,634.5226272123875,2515.241039752902,4328.658101286537,1554.012689344061,-180.15199301581484,17.307116899183676,70.44021002970291
33,6818.291599503976,2715.6510603958054,10255.43977418506,6648.041403348661,5301.007153216649,968.5888131143952,1566.9805111205737,211.23422813938657,703.4896958860722,1730.9900072667347,3934.475025031504,1427.4748464902373,-216.71075373699622,36.05592874739084,70.05972162972392
34,6504.209507025217,2504.5396766856265,10107.086739704639,6205.428519693691,5127.746333189768,1036.3322849440299,1453.815935748315,678.7289502856969,1243.785809310594,2214.2726682670173,5343.407889950085,1290.6697158564625,-234.2892904498136,29.120993353598564,108.31120337861202
35,7124.296909897139,2758.1294834335667,12020.536591599463,7356.103667993154,6162.613185213611,1155.4351617906082,910.1489689460303,1067.1437164476897,1168.3851854171364,2855.5469924624263,5680.202649942639,1538.3099124728592,-255.0138132013802,58.35661259260904,197.50174315590132
36,8055.9125368994455,2777.0723981306523,12142.96369631485,7643.936634615378,5779.874138008915,1498.6359947066187,858.3236567996249,422.4717538891749,208.56562521357137,2076.1095109040075,5389.632470511567,1449.6841875109708,-226.1733770850029,67.10034465016128,147.36581879035
37,8195.993387188912,2823.206201023759,12542.967767670625,6945.329717680343,5603.135755120266,1181.5563756462411,488.249124975555,811.3641308974916,170.32625059236136,2147.5718262477862,4396.783424108277,1789.3129623856044,-247.07655438480654,57.97062008457462,93.66384668945514
38,7297.539291791592,3050.480932544923,13838.234426955416,7368.454312064141,5732.0632615183895,1110.9842438395633,484.01152196102123,622.598548780186,1092.85598254999,2733.754302314668,3659.8735284359846,1704.5585959228185,-245.41246501139827,71.68385628293356,163.21659966765998
39,8443.247065317611,3042.021297617239,13389.731494733725,7255.120305546662,5773.354883888295,1182.4521130657529,375.18862490516165,57.520622985790894,200.39363030682898,2485.763003367092,3054.3142846984215,1411.609894314816,-254.1031501956302,48.42307941767882,125.83484037331638
40,6835.59870443194,2585.021182753164,11004.52064584194,6543.757729703037,5096.992496026293,1080.2863820980808,1530.2987149332785,-32.61798540648307,1470.5496840991357,2778.7255409398654,4177.175542894105,1221.2145389418192,-225.8666038717839,24.922636894012655,88.24775075288437
41,7050.999086877831,2504.5482674824043,10903.220017104491,6857.7153126879975,5193.963795203846,746.9303190334563,1131.2207588865604,233.13380096278627,641.4133351237181,2107.830435230215,5159.084999246353,1400.9002498806767,-286.589463441602,50.621532503158875,97.36307211933894
42,7571.278237951363,2685.9362072613267,13929.913920374827,7718.837046850471,6238.179214490846,1281.8959712208598,1090.368814854849,137.42466980969203,353.3838271222096,2587.197577575831,5285.180284502026,1482.718252665942,-219.30813572107564,16.03080469109024,-17.538083320024707
43,8553.16486705565,2778.5821086973956,13352.591485145675,7484.371678699535,5953.10351520232,1650.4230345291035,661.5761698262756,74.56785315742803,-49.37646896531902,2681.234269354389,5042.692237080497,1172.4956555841325,-289.7922603579416,32.496844809988986,59.827646608752055
44,8125.4690678419865,3071.890276087788,13860.677701243398,7586.948091175934,5953.632960648211,1334.7791540600067,1362.967557607084,209.4584959176713,738.8133918552057,2755.3402883837134,4135.033281880956,1078.7219306250818,-176.18921358210207,23.188446350297895,63.126022777602564
45,7583.804537298618,3050.7626511177705,13451.13552170589,7708.339295689635,5486.1972564658,960.5000731877805,1105.4738295465913,659.851623022038,1549.4334443996445,2512.0432149239505,4019.0879643927415,1408.0907113516719,-261.8140634261579,42.57172817631482,68.81175514127611
46,7311.573726137845,2894.1723733871736,13490.047341752666,7444.231674535223,5740.9408130615275,1048.1204122222184,692.1728430077324,590.9001638672951,1813.3372173177063,3140.2191269098003,5100.184486580699,1781.1687606022285,-196.9482591130829,35.14451966014013,109.31862951580754
47,7111.872402039109,2686.9907975433644,11831.834120124156,7399.977586100898,5449.791578331327,915.3429245109003,1825.642565308376,188.03391789347137,1183.9305728441675,1901.3350462105886,5207.443321737629,953.8927260325651,36.399895081691184,14.842836466308825,-22.949421956277348
48,6548.931255273107,2652.236624616401,12884.706534110022,7137.436174319579,5442.156910027438,766.9206399264186,1278.6533709389469,-126.61578242644217,1844.6918070069457,2593.272489171102,5022.474489013399,844.5056329915093,-62.02851401829025,28.87424675670161,10.549085553642897
49,6628.927911924712,2736.4626127507436,13582.97805730846,7706.044320637266,6022.082280422344,-99.81300907450479,1803.0020958627142,-727.8131192725723,1552.340578041863,3629.27814250509,5181.372918514199,1747.063930179765,-172.21422597081587,-3.5529437786126348,-87.37650437356636
50,6972.042137713863,2937.80539507735,13418.267117061332,7074.171813097446,5921.642736555081,1149.106107624941,1749.6033468947721,230.33471261775952,1270.8560148644835,3275.844181441971,5178.874374895854,1371.2877699124733,-114.8030423900534,-6.6629972968876245,-18.593119938753375
51,7575.43786392121,2888.4088948516855,13359.699029755633,7235.189007761157,6047.9042724711135,1173.7329858835178,1417.9981276540084,592.0205800800024,396.041160849447,3201.944673313106,5234.260247866507,1636.4609174500488,-129.55684108928784,5.009065317252311,-57.61902653172367
52,8090.463118127349,2921.964269365126,13272.671231474018,7605.796056895502,5863.378894577416,604.3275054842424,2202.210890799528,270.6105088288562,497.0097686840103,2448.5895464209057,4920.699319195556,1427.0210843068794,-182.8735556987657,58.17770842389065,-90.50695156157019
53,7700.472475158656,2841.925232739707,12966.081060286208,7676.175302284761,5944.34506652721,1105.1642748472518,1245.9807368029415,202.78869313699846,1358.3664654843888,3446.623952511602,5888.531578155704,1518.674119045389,-215.36534841058202,38.091776696009475,90.4662126566403
54,7332.106352317195,2771.2254568545713,12375.604197821367,7200.690126381858,5523.119249071957,821.6234459448142,1609.3039924688815,169.46073979860049,478.39137848046266,2319.085929678296,5180.868688392197,1326.2048969300888,-147.81971704600514,51.88094484574124,106.42577135726586
55,7238.049247679107,2739.095454596047,12639.91384096329,7619.078677820887,5486.483043383556,630.8992437429376,1414.939642950601,660.913940639342,734.6677241961286,2158.346858479038,5714.333695273032,1111.0437806726407,-136.59231299250234,56.72634522207443,53.39020026683212
56,8172.564625278812,2844.2823181140116,13281.836085860323,7444.6004235520595,5859.047953181218,1088.580225597424,860.0075099865452,684.9993394390403,695.2797647647037,2624.715245859855,6520.307817046384,1420.1199473880417,-296.32010657809906,47.59823338245752,50.2351440966577
57,8130.018275455443,2829.192455744319,13530.198289630953,7404.888847322991,6023.111828585073,819.0530051507766,1028.8865161895178,611.9989123284124,1182.948441578797,2436.1810455363843,6572.757589262804,1434.7908108431736,-197.2851849190042,31.901839167046305,-24.269489066632417
58,7392.47262218808,2824.942091707545,13511.05113675104,7577.737515429343,5853.735363337341,864.2720659877621,1034.2739987893278,767.159340234331,1867.1071111756207,2753.810098158238,5742.989024939587,1468.6314369329646,-194.21568505013016,33.05119220665944,-34.568962878867026
59,7731.62093645365,2680.330833850872,11197.525221314503,7304.910408651557,6240.189377899083,752.5190089905633,1145.1502328808874,625.9733387376691,2272.5310881438118,2606.806459089695,5384.9808583646145,1826.2507288049494,-64.39049340144196,22.818113959839117,235.87992334821965
60,7702.926775226444,2687.8457938001015,10755.566367837111,6898.341851916281,6238.590203620826,1213.5463428119579,861.7277620368128,378.58612052435467,1220.8343397361402,1897.99491944264,4998.9967576050585,1416.9417350065066,77.06648375761444,3.59346237732143,88.35423655386768
61,6995.648626612161,2485.2717906955695,10194.089327741221,6822.213849877549,5642.745748995912,1182.9645316261706,702.7768950372223,508.9061770307205,1319.0558331370485,1523.0551868229213,3604.789250546055,924.5378440431712,40.44366161770482,-0.23105243713182233,155.87530061777653
62,7165.884808398989,2392.8475332425974,10270.819784646801,6308.050927401958,5268.75275631207,991.046345233285,1285.0707253479004,588.4162115822973,1365.4926955357705,1680.9093677441692,4236.723449134593,1230.6724860407444,19.319735456764384,-4.887520868186574,126.17021772176201
63,7795.574265293049,2627.2393834924837,11540.951400642165,7397.962153752003,6139.390449103855,960.2398652489621,1033.5817420864373,661.0898907347789,1365.1313275350608,2215.5246281932455,5695.266089372225,1687.6723549177984,-49.48431508637263,-4.240056257350318,155.86139534471698
64,7204.789319475224,2728.4336418589864,11893.354922829714,7670.705510198035,5865.196333498595,818.5693935493326,471.767524368562,342.1954223201488,1490.5092171886745,2581.3220252941305,5110.371435903919,1372.620203149059,-3.7648169200144643,-5.778905762421573,279.05293979619523
65,6677.191625007392,2948.687448007208,13016.106664110051,7108.970111228744,5682.056148267646,755.968857100062,983.984519448,395.9211113023209,1486.728229435475,3028.064515688626,4806.0236975972175,1719.9872939712047,-20.634055473859263,2.9961499601966324,302.99547782808145
66,7063.0083315039055,2665.9625990199056,12116.263355393075,6890.118707290817,5597.829811534965,1061.297571867374,1233.2544473164298,857.5711151308967,-2245.5956707365444,4111.007424600648,1139.1569419406244,1933.0064485108398,33.133967167263734,-23.178608154455578,180.47707364435828
67,7296.912158000945,2708.371020069211,12187.663971032403,7065.874137193643,5825.673912006026,788.8276340924823,551.2427929315595,791.7705125805076,852.9853819311311,1782.3346006440554,4507.141471064078,1885.9897023154797,-251.53134184795866,-36.21286844806235,111.94373245096298
68,6470.442913666665,2754.754452333624,12107.286962919978,6783.317838639543,5642.833993703532,1100.013041914048,490.3268989111792,816.5340391420577,1179.3390289749327,1752.6000716845913,4830.2908400359265,1853.9998241925957,-18.917231489512055,-14.458836702483206,194.7082044176481
69,6259.043671982951,2817.4992623590574,12523.554705813143,6187.774901476345,5364.7052518696,885.1034861580667,1158.5467830782427,-116.69433592723374,1064.022499625553,2733.200951174697,4620.414529711831,1466.7056847912183,42.67599797097028,11.94536069807295,190.25568757030703
70,6197.973155050953,2608.6466109833395,11862.93086820586,6962.3849460826605,5516.9612749598355,739.111049416269,1943.7912196375091,837.9110495080337,569.0539247617007,3440.426445626163,1624.1222718517674,1321.4770255328676,-195.46839584375923,-8.049894076438877,16.614993208328094
71,6401.324316193263,2717.681754400715,12683.189208046979,6401.717706058218,5223.8708590714305,364.88551443599016,1108.5902436765923,159.06297847801278,1796.3653630834592,3341.476367605189,4208.195128265562,1668.7772674657924,-143.74129881206818,-37.85680841308985,96.6444897502538
72,7131.537994350228,2808.290773298284,12924.049901738998,7147.7215150445445,5153.956751900313,788.1952499035369,-128.37548865784112,300.4089086076764,1114.8780827823693,2210.961694939115,4545.794327852397,1716.5224052035883,-17.300870397854816,-16.409229834320588,105.91279841544491
73,7392.606840243811,2660.1417302312425,13047.392433498891,6978.040818508171,5223.080795146538,632.2385605387577,899.2489163784481,459.6198976030376,1028.0047108167155,1575.4223894622212,4009.5160816471325,1402.7373830623715,-238.59051749781779,-20.607165024670017,81.69282893725577
74,7128.718132781665,2805.8028394141934,12709.019640128508,7371.541336148433,5540.8930438476555,612.7454160153442,702.4416104029382,364.0404626268285,1725.753256888811,2199.0859269587654,4446.368667947848,1166.3683179971151,-5.9899389565285155,0.9028196040775924,68.81366071826551
75,6587.736113227329,2670.195182405766,11473.414535396312,6657.669599057444,5230.18663092871,449.1010906125409,-47.06420548603674,310.9174222882669,1999.9540768448724,1591.387716369863,5615.286035881351,1849.3418740602112,-133.94923446414273,-20.34051233967959,120.29582137647611
76,6746.509951946692,2622.4835068666,11708.407104823884,6787.047673213285,5280.583347993786,440.4064108149427,203.47447069199654,308.17845541142896,1957.7974097988595,1653.9097426710791,6130.0662829300045,1848.6932666195883,-118.8440901625709,-32.11071056210672,112.9057744915643
77,6542.095867909388,2632.575020219864,12118.165953390233,7462.628700513268,5510.319166363278,-44.318427450351294,158.69956820968997,8.215924594663356,1909.8397003883854,2759.9926880774033,5693.156565924562,1301.6945229363876,-174.51198592717915,-18.90847549723928,93.91247834783812
78,7054.1956781127,2690.883868178667,11743.090443306452,7728.802105592593,5527.449609376784,410.6974398586751,626.9875239774482,149.0276530736546,1039.1473735747077,2888.70464072971,5614.944206334495,1758.8118102636383,-58.910657313480456,-33.39632696079314,36.00213568226843
79,6930.725626686406,2629.43846423867,11820.973798357723,7578.748215193017,5396.688201878884,441.37213090841067,-185.81091554381044,213.79639899814612,2035.6444711063232,2281.7096238332924,7382.3303873989935,1580.8260175549387,-96.38552903858705,-25.216466829358225,144.58880795786044
80,6884.681791909926,2656.437530419898,11968.321828809994,7581.904515511372,5714.994874091287,589.8048921468579,-86.55087800375395,575.3060203554003,3159.266625423089,377.85126316005767,7619.520461964778,1705.7629145743763,-120.66730474633047,-12.211565822687778,160.00681143668666
81,7450.48838400427,2850.6534163251404,13173.444934833207,7970.308629462094,6045.924301748009,626.3544584149544,291.2405059934324,441.28880756299077,1519.7391233613714,2750.921103458683,5094.2398034460575,1643.5972264310265,102.94075121892425,-35.20379204072882,69.60922079284731
82,7448.170184754791,2443.270310669928,10668.041313168193,6376.975646551349,5340.259399942517,736.8806183550289,1410.111970996862,689.3592408715639,1381.6090385037032,1617.3767143030086,4891.114011353417,1480.9666064984726,45.298815755502815,-0.7800272453962052,108.35680055970019
83,7366.218046485172,2499.9517997619987,10411.029178310711,5866.003369099361,5638.946653285737,717.591961916917,606.2518613060076,795.9489268720441,2225.073008919006,1759.878585417025,5659.79431178885,1574.0084592382545,71.17527296088366,-1.3213634285535534,105.97605239250606
84,7075.840996219306,2659.56050150852,11932.314204525537,6536.441148654022,6066.759997259142,28.979545906601487,135.29897425929892,361.1844481386365,2474.5560951357415,2091.170583065909,5569.967026260006,1629.028799517442,-40.02751108932612,-22.458231500929482,127.49232635488318
85,7711.559515993211,2709.620592341744,12929.763601752758,6974.105151459872,5742.504152834058,529.9704804374483,781.1965266517536,843.3133971654661,2846.8000672535177,2129.981050559052,6013.99626333144,1575.5046760974453,-44.82421492628771,-14.104865460868545,60.33446844241387
86,8247.932171799306,3018.6745580045904,13590.552598087588,7060.779265954607,5904.3440238232815,647.4379120866092,543.8214771233371,422.957302468891,1755.719058637268,2629.906154979871,4846.952973460696,1775.1541963212242,63.08813764838879,-12.104861833109647,130.7596087407846
87,7910.887110083642,2859.2466926495276,13361.249171560243,7247.603698094411,5815.1132279217045,443.72959448594565,449.35935471896914,24.288163497947323,1081.2249267876707,2544.0237023324335,3755.2067275656045,1632.3376588817516,-192.1905724182535,18.658793915731763,137.383587932395
88,7151.8672510805345,2599.329255353122,12297.702377393787,6824.893803796427,5481.396769041278,53.65421048173831,-112.2866275052827,-133.8248957883772,1702.6651058037412,2629.197359559396,4993.6626950937925,1636.6886822522174,-3.707918464635174,-33.822293223940314,103.2147947890513
89,6371.8213540597835,2801.960822447069,12339.412393660266,6629.304608756279,5009.9704699792965,954.7121058215891,827.8504641922981,83.4739892341491,2491.3669481440165,162.34300276032644,8193.699745153386,1716.0479066124306,66.3408476277302,-15.007360953266346,130.03114125388458
90,6476.774209811529,2736.7768488917704,12386.15228807751,7002.5188189996825,5051.546465388992,411.12438981651746,68.84300502604219,683.4878019264572,2510.01935709962,1989.8130436204415,6129.007716613966,443.16024575690636,-198.0584212745061,65.76834835681719,-130.74011741285676
91,7514.660624446574,2692.3212491844874,12682.07911599902,7468.009081719502,5558.169726737883,927.6917792258664,1076.295740373865,747.4281986231215,-624.3220349827632,2293.779379469032,5594.274034014052,1395.2911061897937,-210.429398849098,22.450017946809467,-3.0653612574442377
92,7669.871899454676,2832.5815938341884,12121.836595459941,6881.7894270493025,5356.802891497774,1015.5105126272765,1123.5240862343785,620.2695035864245,111.36612469416355,1397.165617675665,5477.068865277219,1380.1409437986867,-208.48815606423852,16.769051250551236,20.051217839793104
93,6836.205340493664,2790.240719304519,12486.881393124717,7061.424118597473,5302.20362549692,507.6401462472111,617.0808444222865,373.30308604311335,608.8270217603124,2073.678167118232,4417.094157529168,1297.4541999916953,-252.8804616028805,-0.36075050915499673,-150.78524263631215
94,6154.26311609546,2619.156857766358,11907.841235624606,7401.3374025452,5179.037853115928,1006.0722100461468,720.4811668972613,992.2585568902705,733.2543361074579,1835.9562413300282,4320.248421001916,1255.5121985543988,-207.60861553958205,-10.821907332817114,-199.23851028598526
95,6487.502251425026,2699.1257168822503,11977.728172268586,6953.225041248262,5333.581582092839,540.1669869084704,576.8330565741555,509.05075999517885,1443.0393070889033,1958.8851397871535,6599.544351216799,1301.1930089318507,-220.1216882326404,18.72990183078275,-207.47758859478162
96,6609.503879338292,2603.7522384573494,12110.23593986725,6522.5046292377265,4823.679231292784,602.0872502091887,909.7694956049421,1057.3694712027047,1754.6409920949836,1723.2033857126353,6282.275472508628,1367.1596822687256,-223.74850443976953,26.82827211787987,-175.31757346298753
97,6992.25372910978,2636.363409994255,12574.21363397197,6608.551253645305,4713.327190709056,502.95463068843816,644.0854140448059,1233.4126654420832,-166.46306243375523,1344.1108070292744,4991.47657293708,1362.501226216706,-242.7997579115939,13.778569702975375,-144.75763588048494
98,6718.378791484401,2919.552272516116,13744.0576796518,7537.996883767577,5682.5590664419915,382.86643013965875,-30.418911508474423,925.4041478470523,1183.740355251009,2457.5281478127517,5807.999538667741,1278.9235858811342,-214.06652731727223,38.410915894960524,-128.848170875912
99,6499.895407062139,2929.5765747871915,14595.936889997585,7646.659742580526,5546.045554049825,462.13260089981446,-2302.9149628374334,-57.66415032840413,2541.1266797303333,3228.663393899561,6258.120882037911,1321.2703554923485,-216.1741615426863,72.69322798560404,-195.02372482258457
100,6525.565975256297,2822.777437280142,13987.466704489565,7012.23294462448,5604.521984268571,925.7950190039778,-971.3880297130846,282.5400604849182,2447.2580906182716,3200.081301067758,4822.62565159344,1277.5898220232516,-191.8608847880556,26.69824665642151,-154.14540831298356
101,6465.119891685181,2854.1666989256073,13091.68566568142,7053.67967588317,5897.015468835775,678.4534002917441,922.5835581838411,720.502611283125,1706.1760890738835,1971.8899530712583,4006.469383877367,1250.4346017174091,-167.160198421401,31.244023668486292,-117.25562323618317
102,6874.9349587849965,2917.745922746864,14169.88242984464,7551.566318253376,5996.314724576533,352.48971980516785,549.0064904081643,377.0044182479038,2382.983085159594,1826.975021511746,4518.788825785872,1246.029253500867,-184.0396780011393,56.69792114801247,-70.48509624378289
103,6496.38817562815,2939.6024410490877,13553.510656181636,7156.439565129862,5617.999020709299,245.68688104368573,134.41918286021019,436.03108308418047,2562.0524034799223,1882.423918466625,5741.949826085412,1119.937469251835,-152.5764608813046,30.718397549721317,-17.343918090691798
104,6296.151751592621,3100.6883021850713,14592.427737664035,7582.315962626037,5184.456102002385,-283.18314308811426,929.1722188821954,-132.06614848838615,1104.8897887375622,2225.9972675961862,5359.871504948532,1124.9056261112944,-150.74565563296133,43.20874153851762,-103.01889970185724
105,6410.962940581707,2840.5567828955946,13480.489945643863,7259.13043832796,5577.242121457153,310.35298431543833,227.5349535653993,619.1375084183773,678.1249179245189,2057.999995745711,5798.948178096501,1324.7349810048338,-155.4611083643972,-2.9928298367415778,-204.3154985245526
106,6694.743924317022,2654.1648164272738,12435.15349277426,6548.775513648603,5401.883679409303,841.0938657366731,767.310988442044,643.2268909881725,-242.4220022258046,1737.1655774323058,6740.862708332679,1272.6488506644362,-202.37011560955375,3.634300828481802,25.63450124185143
107,6612.9247290932335,2555.376725187773,11850.524714859457,7103.882161839884,5510.92348264496,990.7493079057494,777.4921900994635,807.2396527047301,505.05530504973024,1330.5933423260533,4698.920411613252,1389.6629202205668,120.63134187657656,-26.406519010126715,-152.46397878363632
